alın,alın burun,belirgin,bir,burun,bölgemde,bölgesinde,bölgesinde yağlanma,cildim,cilt,cilt kuruması,duş,duş sonrası,dökülme,fazla,gergin,gözenekler,gün,gün içinde,havada,içinde,kuruluk,kuruması,olması,oluyor,parlama,problem,problem yok,sonra,sonrası,soğuk,soğuk havada,sürekli,yağlanma,yağlanma oluyor,yağlı,yok,yüz,yüz yıkama,yüzümü,yüzümü yıkadıktan,yıkadıktan,yıkadıktan sonra,yıkama,yıkama sonrası,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yağlı
0.0,0.0,0.0,0.0,0.0,0.0,0.36686640230066153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39882345532275404,0.0,0.0,0.30470169646884465,0.3218254657974217,0.0,0.3218254657974217,0.0,0.0,0.0,0.5797368255506584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650805966972819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yağlı
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338937146288438,0.0,0.0,0.0,0.0,0.0,0.3579848955369324,0.0,0.4080865085620104,0.44363416871822436,0.0,0.0,0.0,0.0,0.44363416871822436,0.44363416871822436,Yağlı
0.0,0.0,0.0,0.0,0.0,0.0,0.6081429520978554,0.6611171586300626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43941580806636693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.02715956669343302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02715956669343302,0.02715956669343302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100751712948082,0.0,0.0,0.0,0.0,0.022557437789208122,0.0,0.0,0.0,0.4468323484091047,0.6722756148991539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.433941579367506,0.18379138177462578,0.0,0.0,0.0,0.0,0.0,0.0,0.28795004509424127,0.0,0.0,0.21999425075812454,0.23235759118993748,0.0,0.23235759118993748,0.0,0.0,0.0,0.4185692762854417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31354599949501016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043449796140506036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627435502030957,0.0,0.0,0.0,0.0,0.0,0.0,0.043449796140506036,0.0,0.2875811834010319,0.0,0.0,0.23205994298332472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.000451884302911823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5898799628557756,0.0,0.0,0.0,0.0,0.00032843350584065565,0.0,0.0,0.0,0.0,0.0,0.5500239391487827,0.5898799628557756,0.0,0.0003003478332463241,0.000451884302911823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0037497740449067285,0.0,0.0,0.575737667470594,0.0,0.0,0.0,0.0,0.0,0.0037497740449067285,0.0037497740449067285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214139967813252,0.0,0.0,0.0,0.0,0.0031143830715835152,0.0,0.0,0.0,0.3826677754213295,0.575737667470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
